time,source,name,Family,Series,Form Factor,"# of CPU Cores","# of Threads",Max. Boost Clock,Base Clock,L2 Cache,L3 Cache,Default TDP,L1 Cache,AMD Configurable TDP (cTDP),Processor Technology for CPU Cores,Unlocked for Overclocking,CPU Socket,Thermal Solution (PIB),Recommended Cooler,Thermal Solution (MPK),Max. Operating Temperature (Tjmax),Launch Date,*OS Support,PCI Express® Version,System Memory Type,Memory Channels,System Memory Specification,Graphics Model,Graphics Core Count,Graphics Frequency,AMD Ryzen™ AI,Product ID Boxed,Product ID Tray,Product ID MPK,Supported Technologies,All Core Boost Speed,1kU Pricing,Socket Count,Per Socket Mem BW,AMD Infinity Guard,Workload Affinity,GPU Architecture,Lithography,Stream Processors,Matrix Cores,Compute Units,Peak Engine Clock,"Peak Eight-bit Precision (FP8) Performance (E5M2, E4M3)","Peak Eight-bit Precision (FP8) Performance with Structured Sparsity (E5M2, E4M3)",Peak Half Precision (FP16) Performance,Peak Half Precision (FP16) Performance with Structured Sparsity,Peak Single Precision (TF32 Matrix) Performance,Peak Single Precision (TF32) Performance with Structured Sparsity,Peak Single Precision Matrix (FP32) Performance,Peak Double Precision Matrix (FP64) Performance,Peak Single Precision (FP32) Performance,Peak Double Precision (FP64) Performance,Peak INT4 Performance,Peak INT8 Performance,Peak INT8 Performance with Structured Sparsity,Peak bfloat16,Peak bfloat16 with Strutured Sparsity,Transistor Count,AMD EPYC™ CPU Architecture,CPU Cores,CPU Peak Engine Clock,External Power Connectors,Thermal Design Power (TDP),Typical Board Power (TBP),Last Level Cache (LLC),Dedicated Memory Size,Dedicated Memory Type,Unified Memory Architecture,Infinity Cache,Memory Interface,Memory Clock,Peak Memory Bandwidth,Memory ECC Support,GPU Form Factor,Bus Type,Infinity Fabric™ Links,Peak Infinity Fabric™ Link Bandwidth,Cooling,Board Height,Board Length,Board Width,RAS Support,Page Retirement,Page Avoidance,SR-IOV,Coherency Enabled,DirectX®,OpenGL®,OpenMP®,OpenCL™,HIP,ROCm™ Open Ecosystem,Vulkan®,TensorFlow,PyTorch,ONYX-RT,JAX,Kokkos,RAJA,OS Support,Processor Type,OPN,CPU Type,Infrastructure,Last Time Buy,Recommended for new designs,CPU Base Freq.,CPU Max Freq.,Total L2 Cache,Total L3 Cache,TDP,Junction Temp Range,Security Processor,GPU Brand,GPU Base,GPU Max,GPU CU,"# of Displays",Max Resolution (for single display),Display Interfaces,HW Video Encode / Decode,Memory Type,Memory Controller,Ethernet,USB,USB 3.2 Gen2,SATA,Low Speed Interfaces,PCIe® Lanes,Gen4
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 8324P,,EPYC 8004 Series,,32,64,Up to 3 GHz,2.65 GHz,,128 MB,180W,,155-225W,,,SP6,,,,,09/18/2023,,PCIe® 5.0 x96,DDR5,6,Up to 4800 MT/s,,,,,,100-000001133,,"AMD Infinity Guard , AMD Infinity Architecture",3 GHz,1895 USD,1P,230.4 GB/s,,"Client-Middleware Computing , HCI , Media streaming , Networking|NFV , SW-defined storage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 8224PN,,EPYC 8004 Series,,24,48,Up to 3 GHz,2 GHz,,64 MB,120W,,,,,SP6,,,,,09/18/2023,,PCIe® 5.0 x96,DDR5,6,Up to 4800 MT/s,,,,,,100-000001164,,"AMD Infinity Guard , AMD Infinity Architecture",2.9 GHz,1015 USD,1P,230.4 GB/s,,"Client-Middleware Computing , HCI , Media streaming , Networking|NFV , SW-defined storage , Telco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 8224P,,EPYC 8004 Series,,24,48,Up to 3 GHz,2.55 GHz,,64 MB,160W,,155-225W,,,SP6,,,,,09/18/2023,,PCIe® 5.0 x96,DDR5,6,Up to 4800 MT/s,,,,,,100-000001134,,"AMD Infinity Guard , AMD Infinity Architecture",3 GHz,855 USD,1P,230.4 GB/s,,"Client-Middleware Computing , HCI , Media streaming , Networking|NFV , SW-defined storage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 8124PN,,EPYC 8004 Series,,16,32,Up to 3 GHz,2 GHz,,64 MB,100W,,,,,SP6,,,,,09/18/2023,,PCIe® 5.0 x96,DDR5,6,Up to 4800 MT/s,,,,,,100-000001166,,"AMD Infinity Guard , AMD Infinity Architecture",2.9 GHz,790 USD,1P,230.4 GB/s,,"Client-Middleware Computing , HCI , Media streaming , Networking|NFV , SW-defined storage , Telco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 8124P,,EPYC 8004 Series,,16,32,Up to 3 GHz,2.45 GHz,,64 MB,125W,,120-150W,,,SP6,,,,,09/18/2023,,PCIe® 5.0 x96,DDR5,6,Up to 4800 MT/s,,,,,,100-000001135,,"AMD Infinity Guard , AMD Infinity Architecture",2.95 GHz,639 USD,1P,230.4 GB/s,,"Client-Middleware Computing , HCI , Media streaming , Networking|NFV , SW-defined storage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 8024PN,,EPYC 8004 Series,,8,16,Up to 3 GHz,2.05 GHz,,32 MB,80W,,,,,SP6,,,,,09/18/2023,,PCIe® 5.0 x96,DDR5,6,Up to 4800 MT/s,,,,,,100-000001170,,"AMD Infinity Guard , AMD Infinity Architecture",2.95 GHz,525 USD,1P,230.4 GB/s,,"Client-Middleware Computing , HCI , Media streaming , Networking|NFV , SW-defined storage , Telco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 8024P,,EPYC 8004 Series,,8,16,Up to 3 GHz,2.4 GHz,,32 MB,90W,,70-100W,,,SP6,,,,,09/18/2023,,PCIe® 5.0 x96,DDR5,6,Up to 4800 MT/s,,,,,,100-000001136,,"AMD Infinity Guard , AMD Infinity Architecture",2.95 GHz,409 USD,1P,230.4 GB/s,,"Client-Middleware Computing , HCI , Media streaming , Networking|NFV , SW-defined storage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7203P,,EPYC 7003 Series,,8,16,Up to 3.4 GHz,2.8 GHz,,64 MB,120W,,120-150W,,,SP3,,,,,09/05/2023,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,100-000001287WOF,100-000001287,,"AMD Infinity Guard , AMD Infinity Architecture",,338 USD,1P,204.8 GB/s,,General Purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7203,,EPYC 7003 Series,,8,16,Up to 3.4 GHz,2.8 GHz,,64 MB,120W,,120-150W,,,SP3,,,,,09/05/2023,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,100-000001286WOF,100-000001286,,"AMD Infinity Guard , AMD Infinity Architecture",,348 USD,1P / 2P,204.8 GB/s,,General Purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7303P,,EPYC 7003 Series,,16,32,Up to 3.4 GHz,2.4 GHz,,64 MB,130W,,120-150W,,,SP3,,,,,09/05/2023,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,100-000001289WOF,100-000001289,,"AMD Infinity Guard , AMD Infinity Architecture",,594 USD,1P,204.8 GB/s,,"Cost-optimized , General Purpose",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7303,,EPYC 7003 Series,,16,32,Up to 3.4 GHz,2.4 GHz,,64 MB,130W,,120-150W,,,SP3,,,,,09/05/2023,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,100-000001288WOF,100-000001288,,"AMD Infinity Guard , AMD Infinity Architecture",,604 USD,1P / 2P,204.8 GB/s,,"Cost-optimized , General Purpose",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7643P,,EPYC 7003 Series,,48,96,Up to 3.6 GHz,2.3 GHz,,256 MB,225W,,225-240W,,,SP3,,,,,09/05/2023,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,,100-000001285,,"AMD Infinity Guard , AMD Infinity Architecture",,2722 USD,1P,204.8 GB/s,,"Analytics , App dev|test , ERM|SCM|CRM apps , High capacity data mgmt (NR|RDBMS) , VDI , VM Density",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7773X,,EPYC 7003 Series,,64,128,Up to 3.5 GHz,2.2 GHz,,768 MB,280W,,225-280W,,,SP3,,,,,03/22/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,,100-000000504​,,"AMD 3D V-Cache™ Technology , AMD Infinity Guard , AMD Infinity Architecture",,8800 USD,1P / 2P,204.8 GB/s,,"Cache-sensitive scale-up|out , CFD , FEA Solvers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7763,,EPYC 7003 Series,,64,128,Up to 3.5 GHz,2.45 GHz,,256 MB,280W,,225-280W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,100-100000312WOF,100-000000312,,"AMD Infinity Guard , AMD Infinity Architecture",,7890 USD,1P / 2P,204.8 GB/s,,"Analytics , Cache-sensitive scale-up|out , CAE|CFD|FEA , ERM|SCM|CRM apps , High capacity data mgmt (NR|RDBMS) , VM Density",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7713P,,EPYC 7003 Series,,64,128,Up to 3.67 GHz,2 GHz,,256 MB,225W,,225-240W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,,100-000000337,,"AMD Infinity Guard , AMD Infinity Architecture",,5010 USD,1P,204.8 GB/s,,"App dev|test , ERM|SCM|CRM apps , Value data mgmt (NR|RDBMS) , VDI , VM Density",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7713,,EPYC 7003 Series,,64,128,Up to 3.67 GHz,2 GHz,,256 MB,225W,,225-240W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,100-100000344WOF,100-000000344,,"AMD Infinity Guard , AMD Infinity Architecture",,7060 USD,1P / 2P,204.8 GB/s,,"Analytics , App dev|test , CAE|CFD|FEA , ERM|SCM|CRM apps , High capacity data mgmt (NR|RDBMS) , VDI , VM Density",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7663,,EPYC 7003 Series,,56,112,Up to 3.5 GHz,2 GHz,,256 MB,240W,,225-240W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,,100-000000318,,"AMD Infinity Guard , AMD Infinity Architecture",,6366 USD,1P / 2P,204.8 GB/s,,"Analytics , App dev|test , CAE|CFD|FEA , ERM|SCM|CRM apps , High capacity data mgmt (NR|RDBMS) , VDI , VM Density",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7643,,EPYC 7003 Series,,48,96,Up to 3.6 GHz,2.3 GHz,,256 MB,225W,,225-240W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,,100-000000326,,"AMD Infinity Guard , AMD Infinity Architecture",,4995 USD,1P / 2P,204.8 GB/s,,"Analytics , App dev|test , CAE|CFD|FEA , ERM|SCM|CRM apps , High capacity data mgmt (NR|RDBMS) , VDI , VM Density",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7663P,,EPYC 7003 Series,,56,112,Up to 3.5 GHz,2 GHz,,256 MB,240W,,225-280W,,,SP3,,,,,09/05/2023,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,,100-000001284,,"AMD Infinity Guard , AMD Infinity Architecture",,3139 USD,1P,204.8 GB/s,,"Analytics , App dev|test , ERM|SCM|CRM apps , High capacity data mgmt (NR|RDBMS) , VDI , VM Density",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 75F3,,EPYC 7003 Series,,32,64,Up to 4 GHz,2.95 GHz,,256 MB,280W,,225-280W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,,100-000000313,,"AMD Infinity Guard , AMD Infinity Architecture",,4860 USD,1P / 2P,204.8 GB/s,,"EDA , HCI , High performance VM Density , Per core CAE|CFD|FEA , VDI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7573X,,EPYC 7003 Series,,32,64,Up to 3.6 GHz,2.8 GHz,,768 MB,280W,,225-280W,,,SP3,,,,,03/22/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,,100-000000506​,,"AMD 3D V-Cache™ Technology , AMD Infinity Guard , AMD Infinity Architecture",,5590 USD,1P / 2P,204.8 GB/s,,"CFD , FEA Solvers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7543P,,EPYC 7003 Series,,32,64,Up to 3.7 GHz,2.8 GHz,,256 MB,225W,,225-240W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,100-100000341WOF,100-000000341,,"AMD Infinity Guard , AMD Infinity Architecture",,2730 USD,1P,204.8 GB/s,,"ERM|SCM|CRM apps , Value data mgmt (NR|RDBMS) , VDI , VM Density",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7543,,EPYC 7003 Series,,32,64,Up to 3.7 GHz,2.8 GHz,,256 MB,225W,,225-240W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,100-100000345WOF,100-000000345,,"AMD Infinity Guard , AMD Infinity Architecture",,3761 USD,1P / 2P,204.8 GB/s,,"Analytics , CAE|CFD|FEA , ERM|SCM|CRM apps , Media streaming , Medium capacity data mgmt (NR|RDBMS) , VDI , VM Density",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7513,,EPYC 7003 Series,,32,64,Up to 3.65 GHz,2.6 GHz,,128 MB,200W,,165-200W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,100-100000334WOF,100-000000334,,"AMD Infinity Guard , AMD Infinity Architecture",,2840 USD,1P / 2P,204.8 GB/s,,"App dev|test , Content mgmt , General Purpose",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 74F3,,EPYC 7003 Series,,24,48,Up to 4 GHz,3.2 GHz,,256 MB,240W,,225-240W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,,100-000000317,,"AMD Infinity Guard , AMD Infinity Architecture",,2900 USD,1P / 2P,204.8 GB/s,,"EDA , HCI , High performance VM Density , Per core CAE|CFD|FEA , VDI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7473X,,EPYC 7003 Series,,24,48,Up to 3.7 GHz,2.8 GHz,,768 MB,240W,,225-280W,,,SP3,,,,,03/22/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,,100-000000507​,,"AMD 3D V-Cache™ Technology , AMD Infinity Guard , AMD Infinity Architecture",,3900 USD,1P / 2P,204.8 GB/s,,"CFD , EDA , FEA Solvers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7453,,EPYC 7003 Series,,28,56,Up to 3.45 GHz,2.75 GHz,,64 MB,225W,,225-240W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,,100-000000319,,"AMD Infinity Guard , AMD Infinity Architecture",,1570 USD,1P / 2P,204.8 GB/s,,"Analytics , App dev|test , Content mgmt , General Purpose , Value , Value data mgmt (NR|RDBMS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7443P,,EPYC 7003 Series,,24,48,Up to 4 GHz,2.85 GHz,,128 MB,200W,,165-200W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,100-100000342WOF,100-000000342,,"AMD Infinity Guard , AMD Infinity Architecture",,1337 USD,1P,204.8 GB/s,,"General Purpose , SW-defined storage , Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7443,,EPYC 7003 Series,,24,48,Up to 4 GHz,2.85 GHz,,128 MB,200W,,165-200W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,,100-000000340,,"AMD Infinity Guard , AMD Infinity Architecture",,2010 USD,1P / 2P,204.8 GB/s,,"General Purpose , GPU|FPGA Accelerated , Per core CAE|CFD|FEA , SW-defined storage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7413,,EPYC 7003 Series,,24,48,Up to 3.6 GHz,2.65 GHz,,128 MB,180W,,165-200W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,100-100000323WOF,100-000000323,,"AMD Infinity Guard , AMD Infinity Architecture",,1825 USD,1P / 2P,204.8 GB/s,,"ERM|SCM|CRM apps , General Purpose , Networking|NFV , Web Serving",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 73F3,,EPYC 7003 Series,,16,32,Up to 4 GHz,3.5 GHz,,256 MB,240W,,225-240W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,,100-000000321,,"AMD Infinity Guard , AMD Infinity Architecture",,3521 USD,1P / 2P,204.8 GB/s,,"EDA , High-speed data mgmt (NR|RDBMS) , Per core CAE|CFD|FEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7373X,,EPYC 7003 Series,,16,32,Up to 3.8 GHz,3.05 GHz,,768 MB,240W,,225-280W,,,SP3,,,,,03/22/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,,100-000000508​,,"AMD 3D V-Cache™ Technology , AMD Infinity Guard , AMD Infinity Architecture",,4185 USD,1P / 2P,204.8 GB/s,,"CFD , EDA , FEA Solvers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7343,,EPYC 7003 Series,,16,32,Up to 3.9 GHz,3.2 GHz,,128 MB,190W,,165-200W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,,100-000000338,,"AMD Infinity Guard , AMD Infinity Architecture",,1565 USD,1P / 2P,204.8 GB/s,,"EDA , General Purpose , Media streaming , Per core CAE|CFD|FEA , Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7313P,,EPYC 7003 Series,,16,32,Up to 3.7 GHz,3 GHz,,128 MB,155W,,155-180W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,100-100000339WOF,100-000000339,,"AMD Infinity Guard , AMD Infinity Architecture",,913 USD,1P,204.8 GB/s,,"EDA , Media streaming , Value per core CAE|CFD|FEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 7313,,EPYC 7003 Series,,16,32,Up to 3.7 GHz,3 GHz,,128 MB,155W,,155-180W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,100-100000329WOF,100-000000329,,"AMD Infinity Guard , AMD Infinity Architecture",,1083 USD,1P / 2P,204.8 GB/s,,"EDA , Media streaming , Per core CAE|CFD|FEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:10,https://www.amd.com/en/products/specifications/server-processor.html,AMD EPYC™ 72F3,,EPYC 7003 Series,,8,16,Up to 4.1 GHz,3.7 GHz,,256 MB,180W,,165-200W,,,SP3,,,,,03/15/2021,,PCIe® 4.0 x128,DDR4,8,Up to 3200 MT/s,,,,,,100-000000327,,"AMD Infinity Guard , AMD Infinity Architecture",,2468 USD,1P / 2P,204.8 GB/s,,"Departmental CAE|CFD|FEA , EDA , FSI risk analysis , Licensed per core data mgmt (RDBMS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
